title,author,url,source,category,fact
"NFL Fantasy Football Week 5 Lineup Decisions: Starts, Sits, Sleepers, Busts to know for every game",Dave Richard,https://www.cbssports.com/fantasy/football/news/nfl-fantasy-football-week-5-lineup-decisions-starts-sits-sleepers-busts-to-know-for-every-game/,CBSSports.com,sports,Week 4 was the first time all year the Vikings DIDN'T throw the ball on at least 69% of their snaps.
"Bears vs. Vikings live score, updates, highlights from NFL 'Monday Night Football' game",Dan Treacy,https://www.sportingnews.com/us/nfl/news/bears-vikings-live-score-highlights-monday-night-football/9e0ddaf702f99e7aec9645db,Sporting News,sports,"The Bears' defense is all over the Vikings tonight, and Minnesota can't get out of its own way."
"NFL power rankings: Lions, 49ers level up; Texans jump Bengals, Bills; Jets, Patriots sink to bottom for Week 11",Vinnie Iyer,https://www.sportingnews.com/us/nfl/news/nfl-power-rankings-lions-49ers-texans-jets-patriots/7b7ee6be935efc3c735d72ac,Sporting News,sports,"The new man on the Vikings, Josh Dobbs, keeps producing the same results they were enjoying offensively with Kirk Cousins, thanks to more help from the running game for Kevin O'Connell and the defense overall under Brian Flores."
The Steam Deck OLED arrives November 16 with an improved screen and longer battery life,"Jessica Conditt,Aaron Souppouris",https://www.engadget.com/the-steam-deck-oled-arrives-november-16-with-an-improved-screen-and-longer-battery-life-180032945.html?src=rss,Engadget,technology,Valve has announced a new Steam Deck and — double surprise — we’ve already reviewed it.
The Steam Deck OLED improves much more than its screen,Chris Plante,https://www.polygon.com/reviews/23950861/steam-deck-oled-review-valve-handheld-gaming,Polygon,entertainment,"And so, alongside the big improvements, Valve has made a gaggle of minor physical upgrades with its new iteration."
Steam Deck OLED review: It's just better,Jessica Conditt,https://www.engadget.com/steam-deck-oled-review-its-just-better-180038030.html?src=rss,Engadget,technology,"The Steam Deck OLED will go on sale on November 16th at 1pm ET, and Valve has units ready to ship that same day."
"Google fakes an AI demo, Grand Theft Auto VI goes viral and Spotify cuts jobs",Kyle Wiggers,https://techcrunch.com/2023/12/09/google-fakes-an-ai-demo-grand-theft-auto-vi-goes-viral-and-spotify-cuts-jobs/,TechCrunch,technology,"But it didn’t release the full model, Gemini Ultra — only a “lite” version called Gemini Pro."
"News publisher files class action antitrust suit against Google, citing AI’s harms to their bottom line",Sarah Perez,https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/,TechCrunch,technology,"The case, filed by Arkansas-based publisher Helena World Chronicle, argues that Google “siphons off” news publishers’ content, their readers and ad revenue through anticompetitive means."
Is Sam Bankman-Fried a bad ‘man’ or a good ‘boy’? Lawyers swap opening statements before first witnesses take the stand,Ben Weiss,https://fortune.com/crypto/2023/10/04/sam-bankman-fried-lawyers-opening-statements-witnesses-marc-antoine-julliard-adam-yedidia-ftx-commodities-trader-developer/,Fortune,business,"That answer ultimately lies with the jury, which was selected on Wednesday morning before lawyers for the government and then Bankman-Fried swapped two very different stories of the former crypto mogul’s sudden rise and almost instantaneous fall."
"SBF’s trial starts soon, but how did he — and FTX — get here?",Jacquelyn Melinek,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/,TechCrunch,technology,"The highly anticipated criminal trial for Sam Bankman-Fried, former CEO of bankrupt crypto exchange FTX, started Tuesday to determine whether he’s guilty of seven counts of fraud and conspiracy."
"Sam Altman backs teens’ startup, Google unveils the Pixel 8 and TikTok tests an ad-free tier",Kyle Wiggers,https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/,TechCrunch,technology,"The prosecution painted Bankman-Fried as someone who knowingly committed fraud to achieve great wealth, power and influence, while the defense countered that the FTX founder acted in good faith, never meant to commit fraud or steal and basically got in over his head."
Young Taylor Swift fans go viral for struggling to open the star's CD: 'Making me laugh',,https://www.foxnews.com/lifestyle/young-taylor-swift-fans-go-viral-struggling-open-stars-cd-making-me-laugh,FOX News - Lifestyle,entertainment,"Since it was uploaded, the video has garnered over 2.7 million views and 5,952 comments — one written by Taylor Swift herself."
"Taylor Swift-Travis Kelce timeline: Everything to know about rumored romance between pop star, Chiefs TE",Shanna McCarriston,https://www.cbssports.com/nfl/news/taylor-swift-travis-kelce-timeline-everything-to-know-about-rumored-romance-between-pop-star-chiefs-te/,CBSSports.com,sports,"The game is taking place at Arrowhead Stadium, where Swift has performed herself and attended a game before."
Taylor Swift is Time’s Person of the Year,Chelsea Ritschel,https://www.independent.co.uk/life-style/taylor-swift-time-person-of-the-year-b2459419.html,The Independent - Life and Style,entertainment,"Now, Swift has shared that she has nothing to hide in her new relationship with Kelce."
"Taylor Swift-Travis Kelce timeline: Everything to know about rumored romance between pop star, Chiefs TE",Shanna McCarriston,https://www.cbssports.com/nfl/news/taylor-swift-travis-kelce-timeline-everything-to-know-about-rumored-romance-between-pop-star-chiefs-te/,CBSSports.com,sports,"""Taylor Swift likes that Travis Kelce 'pursued her' and the two are having a 'great time getting to know each other,'"" a source told Entertainment Tonight."
Travis Kelce faces backlash after comments about ‘finding a breeder’ resurface amid Taylor Swift romance,Amber Raiken,https://www.independent.co.uk/life-style/travis-kelce-taylor-swift-children-b2438558.html,The Independent - Life and Style,entertainment,"In the picture, Swift could be seen standing next to Kelce, reaching to kiss his cheek."
Fans spot Travis Kelce wearing Taylor Swift-themed friendship bracelet before she attended his game,Amber Raiken,https://www.independent.co.uk/life-style/travis-kelce-taylor-swift-friendship-bracelet-b2419065.html,The Independent - Life and Style,entertainment,"The post came after Swift was seen enthusiastically cheering him on in the box seats at Arrowhead Stadium, fuelling speculation that she and the athlete are dating."
"SBF’s trial starts soon, but how did he — and FTX — get here?",Jacquelyn Melinek,https://techcrunch.com/2023/10/01/ftx-lawsuit-timeline/,TechCrunch,technology,"Bankman-Fried was even compared to Warren Buffet and many called him the white horse of crypto (TechCrunch never did, for what it’s worth)."
"Sex, Signal messages, and sabotaging FTX's code: SBF execs and Bahamas roommates tell all in court",,https://www.cnbc.com/2023/10/06/sex-signal-messages-and-sabotaging-ftxs-code-sbf-criminal-trial.html,Cnbc | World Business News Leader,business,"During cross-examination, Huang said Paradigm pressed Bankman-Fried on the board issue and was told he didn't want investors as directors but he did plan on having a board with experts."
Sam Bankman-Fried didn’t ask where the $8 billion went,Elizabeth Lopatto,https://www.theverge.com/2023/10/31/23940814/sam-bankman-fried-ftx-alameda-customer-funds-fraud-trial,The Verge,technology,"It was not until Judge Lewis Kaplan intervened to ask if Bankman-Fried had ever been told by Yedidia about that money, in words or in substance, that Bankman-Fried admitted he’d been told."
"Sam Altman backs teens’ startup, Google unveils the Pixel 8 and TikTok tests an ad-free tier",Kyle Wiggers,https://techcrunch.com/2023/10/07/sam-altman-backs-a-teens-startup-google-unveils-the-pixel-8-and-tiktok-tests-an-ad-free-tier/,TechCrunch,technology,"The prosecution painted Bankman-Fried as someone who knowingly committed fraud to achieve great wealth, power and influence, while the defense countered that the FTX founder acted in good faith, never meant to commit fraud or steal and basically got in over his head."
"Bears vs. Vikings live score, updates, highlights from NFL 'Monday Night Football' game",Dan Treacy,https://www.sportingnews.com/us/nfl/news/bears-vikings-live-score-highlights-monday-night-football/9e0ddaf702f99e7aec9645db,Sporting News,sports,"9:47 p.m. — The Bears answer right back and sack Dobbs, with Sweat and Brisker in there to take him down."
Hottest seat on each NFC team: Buns burning for these four head coaches,Yardbarker Staff,https://www.yardbarker.com/nfl/articles/hottest_seat_on_each_nfc_team_buns_burning_for_these_four_head_coaches/s1_13132_39607617,Yardbarker,sports,"In his second season as HC, the defense has improved, but positive results are hard to come by behind a lackluster offense ranked 19th in yards (323.2) and 21st in points per game (20.2)."
Amazon brings conversational AI to kids with launch of ‘Explore with Alexa’,Sarah Perez,https://techcrunch.com/2023/10/25/amazon-brings-conversational-ai-to-kids-with-launch-of-explore-with-alexa/,TechCrunch,technology,"In terms of privacy, the company notes it’s not training its LLM on kids’ answers."
Apple defends Google Search deal in court: ‘There wasn’t a valid alternative’,David Pierce,https://www.theverge.com/2023/9/26/23891037/apple-eddy-cue-testimony-us-google,The Verge,technology,"Cue had two messages: Apple believes in protecting its users’ privacy, and it also believes in Google."
Apple defends Google Search deal in court: ‘There wasn’t a valid alternative’,David Pierce,https://www.theverge.com/2023/9/26/23891037/apple-eddy-cue-testimony-us-google,The Verge,technology,The Justice Department is focused on the deals Google makes — with Apple but also with Samsung and Mozilla and many others — to ensure it is the default search engine on practically every platform.
Is Google Search better than the rest? And is that fair?,Tim Biggs,https://www.theage.com.au/technology/is-google-search-better-than-the-rest-and-is-that-fair-20231012-p5ebsk.html?ref=rss&utm_medium=rss&utm_source=rss_technology,The Age,technology,"She admits that she may have misinterpreted the evidence, but maintains that Google manipulates Search to maximise ad revenue."
"News publisher files class action antitrust suit against Google, citing AI’s harms to their bottom line",Sarah Perez,https://techcrunch.com/2023/12/15/news-publisher-files-class-action-antitrust-suit-against-google-citing-ais-harms-to-their-bottom-line/,TechCrunch,technology,"The case, filed by Arkansas-based publisher Helena World Chronicle, argues that Google “siphons off” news publishers’ content, their readers and ad revenue through anticompetitive means."
Best Golf Betting Sites and Apps - Top Sportsbooks for Golf 2023,Sam Eggleston,https://www.sportingnews.com/us/betting/news/golf-betting-sites/7735c28b8c223b35fb013517,Sporting News,sports,"Bettors can choose from various options: betting on the winning team, outcomes of individual matches, or prop bets such as which team scores highest in a round, who makes more birdies, or even the best-dressed team captain."
